property_type,society,sector,price_per_sqft,bedRoom,bathroom,balcony,floorNum,agePossession,price,built_up_area,study room,servant room,store room,pooja room,others,furnishing_type,luxury_score,coordinates,latitude,longitude
flat,kiran residency,sector 56,7817.0,3,4,3+,5.0,Old Property,1.54,1900.0,0,1,0,0,0,1,98,"28.4245° N, 77.0991° E",28.4245,77.0991
flat,experion the heartsong,sector 108,8680.0,3,4,3,3.0,Moderately Old,1.65,1771.32,1,0,0,0,0,1,75,"28.5134° N, 76.9830° E",28.5134,76.983
flat,pivotal devaan,sector 84,11146.0,2,2,1,9.0,Relatively New,0.36,531.0,0,0,1,0,0,2,80,"28.3979° N, 76.9736° E",28.3979,76.9736
flat,suncity vatsal valley,gwal pahari,17557.0,3,3,2,1.0,Relatively New,1.38,1294.0,0,0,0,0,0,1,151,"28.4484° N, 77.0210° E",28.4484,77.021
flat,ireo victory valley,sector 67,6153.0,3,3,3+,21.0,Relatively New,3.05,2029.0,0,1,0,0,0,1,157,"28.3859° N, 77.0608° E",28.3859,77.0608
flat,ambience creacions,sector 22,13074.0,3,4,3,7.0,Relatively New,4.78,2500.0,0,1,0,0,1,2,111,"28.5072° N, 77.0640° E",28.5072,77.064
flat,ss the leaf,sector 85,9184.0,2,2,2,16.0,Relatively New,1.25,1934.0,0,0,0,0,0,1,49,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,emaar mgf emerald floors premier,sector 65,9972.0,4,4,3+,4.0,Relatively New,2.9,2908.0,1,1,0,0,0,1,152,"28.4030° N, 77.0690° E",28.403,77.069
flat,the close north,sector 50,7525.0,3,3,3,8.0,Moderately Old,2.35,2000.0,0,0,1,0,0,1,149,"28.4178° N, 77.0628° E",28.4178,77.0628
flat,bestech park view city,sector 48,5499.0,3,3,3+,7.0,Relatively New,2.7,2000.0,1,1,0,0,0,1,174,"28.4177° N, 77.0359° E",28.4177,77.0359
flat,mittal surya vihar,sector 21,7253.0,2,2,2,6.0,Old Property,0.8,1256.0,0,0,0,0,0,0,0,"28.5134° N, 77.0723° E",28.5134,77.0723
flat,signature global the millennia 3,sector 37d,6923.0,2,3,2,8.0,Relatively New,0.45,656.0,0,0,0,0,0,0,8,"28.4478° N, 76.9703° E",28.4478,76.9703
flat,puri emerald bay,sector 104,8611.0,2,2,2,10.0,Relatively New,1.32,1403.0,0,0,0,0,0,0,128,"28.4788° N, 76.9960° E",28.4788,76.996
house,ansals palam vihar,sector 2,12500.0,6,4,0,3.0,Moderately Old,5.0,4000.0,0,0,0,0,0,0,0,"28.5095° N, 77.0320° E",28.5095,77.032
flat,sare crescent parc,sector 92,18510.0,3,3,3+,12.0,Relatively New,0.82,1523.0,0,0,0,0,0,0,0,"28.4079° N, 76.9153° E",28.4079,76.9153
flat,dlf the grove,sector 54,6680.0,3,3,3,1.0,Moderately Old,5.7,8533.0,0,0,0,0,0,0,46,"28.4348° N, 77.1089° E",28.4348,77.1089
flat,ambience caitriona,sector 24,11794.0,4,5,3,3.0,Old Property,14.0,11870.0,0,0,0,0,0,0,0,"28.4939° N, 77.1038° E",28.4939,77.1038
flat,ss the leaf,sector 85,8921.0,4,6,3,6.0,Relatively New,1.91,3890.0,0,1,0,0,0,0,174,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,signature global city,sector 37d,8924.0,2,2,3,9.0,New Property,0.68,644.0,0,0,0,0,1,0,58,"28.4478° N, 76.9703° E",28.4478,76.9703
house,huda flats,sector 7,17037.0,5,3,3+,3.0,Old Property,2.3,1350.0,1,1,0,1,0,0,27,"28.4644° N, 77.0143° E",28.4644,77.0143
flat,dlf the skycourt,sector 86,12531.0,3,3,1,16.0,Relatively New,1.5,1719.0,0,0,0,0,1,0,49,"28.3986° N, 76.9384° E",28.3986,76.9384
flat,godrej habitat,sector 3,8296.0,2,2,2,6.0,Under Construction,1.3,1604.0,0,0,0,0,0,0,36,"28.4909° N, 77.0176° E",28.4909,77.0176
flat,experion the heartsong,sector 108,8634.0,2,3,3,12.0,Relatively New,0.98,978.223232,1,1,1,1,0,1,31,"28.5134° N, 76.9830° E",28.5134,76.983
flat,pareena mi casa,sector 68,7496.0,4,4,3,2.0,New Property,1.7,1809.0,0,0,0,0,0,0,47,"28.3853° N, 77.0484° E",28.3853,77.0484
flat,la vida by tata housing,sector 113,7449.0,4,4,3+,11.0,Relatively New,3.35,2991.0,1,1,0,0,0,0,174,"28.5287° N, 77.0233° E",28.5287,77.0233
house,dlf city plots,sector 26,37627.0,5,6,3,2.0,Old Property,17.0,4518.0,0,1,1,1,0,1,87,"28.4757° N, 77.1032° E",28.4757,77.1032
flat,satya the hermitage,sector 103,10723.0,2,3,3,1.0,Relatively New,0.89,1257.0,0,1,0,0,0,1,75,"28.4949° N, 76.9845° E",28.4949,76.9845
flat,vatika the seven lamps,sector 82,6456.0,2,2,3+,9.0,Relatively New,0.94,1299.0,1,0,0,0,0,1,117,"28.3935° N, 76.9600° E",28.3935,76.96
flat,ambience creacions,sector 22,6826.0,4,5,3+,10.0,New Property,6.16,3333.0,0,1,0,1,0,1,49,"28.5072° N, 77.0640° E",28.5072,77.064
flat,godrej nature plus,sector 33,9666.0,3,3,3,2.0,New Property,1.65,2218.0,0,1,0,0,0,0,37,"28.4420° N, 77.0207° E",28.442,77.0207
flat,umang winter hills,sector 77,6081.0,3,3,3,17.0,Relatively New,0.92,1602.0,0,0,0,0,1,1,49,"28.3801° N, 76.9845° E",28.3801,76.9845
house,unitech uniworld resorts,sector 33,17778.0,6,5,3+,4.0,Relatively New,8.0,4500.0,0,0,0,0,0,0,0,"28.4420° N, 77.0207° E",28.442,77.0207
house,shivaji nagar residential,sector 11,11407.0,6,4,2,1.0,Relatively New,3.08,2700.0,0,0,0,0,0,0,0,"28.4531° N, 77.0202° E",28.4531,77.0202
flat,conscient heritage max,sector 102,10996.0,3,4,3+,8.0,Relatively New,1.7,1700.0,0,1,0,1,0,1,174,"28.4750° N, 76.9715° E",28.475,76.9715
flat,smart world gems,sector 89,15300.0,3,3,3,2.0,New Property,1.25,1288.0,0,0,0,1,0,0,12,"28.4253° N, 76.9439° E",28.4253,76.9439
flat,breez global heights,sector 36,11483.0,1,1,1,8.0,New Property,0.24,458.0,0,0,0,0,0,0,57,"28.4160° N, 76.9914° E",28.416,76.9914
flat,corona optus,sector 37c,14104.0,3,3,3+,2.0,Relatively New,1.44,1789.0,1,1,0,0,1,0,49,"28.4515° N, 76.9882° E",28.4515,76.9882
flat,imperia the esfera,sector 37c,8159.0,2,3,3+,12.0,Under Construction,0.7,1299.0,1,0,0,0,1,0,58,"28.4515° N, 76.9882° E",28.4515,76.9882
flat,raheja navodaya,sector 92,8772.0,3,3,3,2.0,Relatively New,0.85,1801.0,0,0,0,0,0,0,100,"28.4079° N, 76.9153° E",28.4079,76.9153
flat,milan cghs 9,sector 39,4820.0,3,3,3+,0.0,Old Property,2.0,2400.0,0,0,0,0,0,0,0,"28.4434° N, 77.0515° E",28.4434,77.0515
flat,tulip violet,sector 69,10408.0,2,3,1,0.0,Relatively New,1.2,1222.0,0,0,0,0,0,0,150,"28.3966° N, 77.0341° E",28.3966,77.0341
flat,bptp terra,sector 37d,5637.0,4,3,3,12.0,Relatively New,1.8,1983.0,1,0,0,0,0,1,144,"28.4478° N, 76.9703° E",28.4478,76.9703
flat,shree vardhman flora,sector 90,11429.0,2,2,3,6.0,Old Property,0.64,1199.0,1,0,0,0,0,0,103,"28.4085° N, 76.9369° E",28.4085,76.9369
flat,vatika sovereign park,sector 99,9222.0,4,4,0,5.0,New Property,3.2,3225.0,0,0,0,0,0,0,23,"28.4640° N, 76.9614° E",28.464,76.9614
flat,godrej summit,sector 104,3846.0,2,2,3,12.0,Relatively New,0.82,86.0,1,0,0,0,0,0,120,"28.4788° N, 76.9960° E",28.4788,76.996
flat,corona optus,sector 37c,8299.0,3,3,3+,4.0,Relatively New,1.4,1890.0,0,1,0,0,0,0,149,"28.4515° N, 76.9882° E",28.4515,76.9882
flat,tulip violet,sector 69,7468.0,3,3,1,12.0,Relatively New,1.38,1709.0,0,0,0,0,0,0,174,"28.3966° N, 77.0341° E",28.3966,77.0341
flat,orchid petals,sector 49,7333.0,3,3,3,2.0,Old Property,1.9,1600.0,0,0,0,0,1,1,49,"28.4121° N, 77.0480° E",28.4121,77.048
flat,ireo the corridors,sector 67a,13923.0,3,3,2,10.0,New Property,1.7,1346.0,0,1,0,0,1,1,44,"28.3960° N, 77.0372° E",28.396,77.0372
flat,la vida by tata housing,sector 113,6625.0,3,4,3,15.0,New Property,3.05,2600.0,0,1,0,0,0,0,174,"28.5287° N, 77.0233° E",28.5287,77.0233
house,suncity township,sector 54,3440.0,9,9,3,11.0,Relatively New,2.0,60.0,0,1,0,0,0,2,7,"28.4348° N, 77.1089° E",28.4348,77.1089
flat,m3m sierra 68,sector 68,6841.0,2,2,3,1.0,Relatively New,1.1,1150.0,0,0,0,0,0,1,127,"28.3853° N, 77.0484° E",28.3853,77.0484
flat,bestech park view grand spa,sector 81,16360.0,3,4,3+,15.0,Relatively New,2.22,2407.0,0,1,0,0,0,1,174,"28.3867° N, 76.9485° E",28.3867,76.9485
flat,emaar mgf the palm drive,sector 66,8768.0,3,3,3,7.0,Relatively New,2.99,3410.0,0,1,0,0,0,1,49,"28.3925° N, 77.0541° E",28.3925,77.0541
flat,ansal heights 86,sector 86,8435.0,3,3,2,10.0,New Property,0.9,1690.0,0,0,0,0,0,0,29,"28.3986° N, 76.9384° E",28.3986,76.9384
flat,signature global city 37d ph 2,sector 37d,6814.0,3,3,3,1.0,Relatively New,1.36,1535.0,0,0,0,1,1,0,37,"28.4478° N, 76.9703° E",28.4478,76.9703
flat,conscient one,sector 109,9849.0,1,1,2,9.0,Relatively New,1.7,965.0,0,0,0,0,0,0,0,"28.5073° N, 77.0089° E",28.5073,77.0089
flat,ansal heights 86,sector 86,7502.0,2,2,1,12.0,New Property,0.82,1300.0,0,0,0,0,0,0,49,"28.3986° N, 76.9384° E",28.3986,76.9384
flat,ss the leaf,sector 85,8785.0,2,2,3+,9.0,Relatively New,1.2,1491.0,0,0,1,0,0,0,148,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,dlf the ultima,sector 81,5763.0,3,4,3+,18.0,Relatively New,2.35,1558.0,0,1,0,0,0,0,106,"28.3867° N, 76.9485° E",28.3867,76.9485
flat,orris aster court,sector 85,4443.0,3,3,3,8.0,Relatively New,0.93,1587.0,0,0,0,0,0,0,0,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,dlf regal gardens,sector 90,7394.0,3,3,3+,9.0,Relatively New,1.24,1600.0,0,0,0,0,1,0,72,"28.4085° N, 76.9369° E",28.4085,76.9369
flat,emaar mgf the enclave,sector 66,11728.0,3,4,2,8.0,Relatively New,1.9,1850.0,0,1,0,0,0,1,174,"28.3925° N, 77.0541° E",28.3925,77.0541
flat,smart world one dxp,sector 113,7777.0,4,4,3,11.0,New Property,3.45,2353.0,1,1,0,0,0,1,156,"28.5287° N, 77.0233° E",28.5287,77.0233
flat,smriti apartment,sector 56,5190.0,1,1,2,3.0,Old Property,0.45,543.0,0,0,0,0,0,0,57,"28.4245° N, 77.0991° E",28.4245,77.0991
flat,rof ananda,sector 95,6485.0,3,2,1,2.0,Relatively New,0.38,716.0,0,0,0,1,0,1,66,"28.4172° N, 76.9081° E",28.4172,76.9081
flat,tulip violet,sector 69,8122.0,4,4,2,10.0,New Property,1.7,1819.0,0,0,0,0,0,0,125,"28.3966° N, 77.0341° E",28.3966,77.0341
flat,sobha city,sector 108,9183.0,3,4,2,19.0,New Property,3.35,3648.0,0,0,0,0,0,0,102,"28.5134° N, 76.9830° E",28.5134,76.983
flat,ambience creacions,sector 22,8813.0,3,4,3+,6.0,Relatively New,4.3,2600.0,0,1,0,0,1,2,120,"28.5072° N, 77.0640° E",28.5072,77.064
flat,adani brahma samsara vilasa,sector 63,11604.0,3,3,3+,3.0,New Property,3.35,2887.0,0,0,0,0,0,1,16,"28.3971° N, 77.0867° E",28.3971,77.0867
flat,central park flower valley,sector 33,7932.0,3,2,2,3.0,New Property,1.35,1444.0,0,0,0,0,0,0,87,"28.4420° N, 77.0207° E",28.442,77.0207
flat,la vida by tata housing,sector 113,4444.0,2,2,3,8.0,New Property,1.38,1350.0,1,0,0,0,0,0,174,"28.5287° N, 77.0233° E",28.5287,77.0233
flat,dlf regal gardens,sector 90,8487.0,3,3,3+,15.0,Relatively New,1.2,1572.0,0,0,0,0,0,0,118,"28.4085° N, 76.9369° E",28.4085,76.9369
flat,la vida by tata housing,sector 113,6228.0,3,3,3+,3.0,Relatively New,2.45,1890.0,1,0,0,0,0,0,174,"28.5287° N, 77.0233° E",28.5287,77.0233
flat,bestech park view ananda,sector 81,9452.0,2,2,3,8.0,Relatively New,0.88,1223.0,1,0,0,0,0,1,95,"28.3867° N, 76.9485° E",28.3867,76.9485
flat,vatika gurgaon,sector 83,8056.0,2,2,2,3.0,Moderately Old,0.87,1127.0,0,0,0,0,0,0,35,"28.3986° N, 76.9647° E",28.3986,76.9647
flat,ss the leaf,sector 85,5827.0,4,4,3+,4.0,Relatively New,2.05,2500.0,0,1,0,0,0,1,49,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,mahindra aura,sector 110,15013.0,3,3,3+,7.0,Relatively New,1.8,1850.0,0,1,0,0,0,1,136,"28.5145° N, 77.0197° E",28.5145,77.0197
flat,shree vardhman victoria,sector 70,7911.0,3,3,3+,7.0,Relatively New,1.78,1765.0,0,1,0,0,1,0,49,"28.3968° N, 77.0233° E",28.3968,77.0233
flat,shri ram apartments,sector 4,6371.0,2,2,1,1.0,Relatively New,0.46,1000.0,0,0,0,0,0,1,69,"28.4738° N, 77.0107° E",28.4738,77.0107
flat,supertech araville,sector 79,5650.0,2,2,0,12.0,Relatively New,0.9,1295.0,0,0,0,0,0,0,0,"28.3624° N, 76.9787° E",28.3624,76.9787
house,dlf the arbour,sector 63,21519.0,4,4,3+,27.0,New Property,8.5,3950.0,0,0,0,0,0,0,61,"28.3971° N, 77.0867° E",28.3971,77.0867
flat,sare crescent parc,sector 92,15800.0,3,3,3+,12.0,Relatively New,0.82,1523.0,0,0,0,0,0,0,0,"28.4079° N, 76.9153° E",28.4079,76.9153
flat,ats tourmaline,sector 109,9554.0,3,3,3+,16.0,Relatively New,1.65,1946.0,0,1,0,0,0,1,49,"28.5073° N, 77.0089° E",28.5073,77.0089
flat,pyramid urban homes 2,sector 86,7006.0,2,2,2,6.0,Relatively New,0.44,668.0,0,0,0,0,0,1,63,"28.3986° N, 76.9384° E",28.3986,76.9384
flat,sunischit apartments,sector 54,11506.0,3,3,3+,6.0,Moderately Old,1.75,2100.0,0,1,0,0,0,1,126,"28.4348° N, 77.1089° E",28.4348,77.1089
flat,shapoorji pallonji joyville gurugram,sector 102,8887.0,2,2,2,14.0,Relatively New,0.95,915.0,0,0,0,0,0,0,0,"28.4750° N, 76.9715° E",28.475,76.9715
flat,bestech park view sanskruti,sector 92,11424.0,3,3,3,3.0,Relatively New,1.5,1738.0,0,0,0,0,1,0,49,"28.4079° N, 76.9153° E",28.4079,76.9153
flat,emaar digihomes,sector 62,14798.0,3,3,3,18.0,New Property,4.0,2343.0,0,1,0,0,0,1,38,"28.4139° N, 77.0886° E",28.4139,77.0886
flat,la vida by tata housing,sector 113,5405.0,2,2,2,13.0,New Property,1.5,1155.0,0,0,0,0,0,0,60,"28.5287° N, 77.0233° E",28.5287,77.0233
flat,emaar mgf emerald estate,sector 65,6001.0,3,3,3,7.0,Relatively New,1.7,1081.0,1,0,0,0,0,1,116,"28.4030° N, 77.0690° E",28.403,77.069
flat,umang winter hills,sector 77,14620.0,2,2,2,3.0,New Property,1.0,1489.0,0,0,0,0,0,0,74,"28.3801° N, 76.9845° E",28.3801,76.9845
flat,conscient heritage max,sector 102,4745.0,3,4,3+,25.0,New Property,2.5,1945.0,1,1,0,0,0,1,56,"28.4750° N, 76.9715° E",28.475,76.9715
flat,bestech altura,sector 79,6018.0,3,4,3+,5.0,Relatively New,1.72,1695.0,0,1,0,0,0,1,174,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,emaar gurgaon greens,sector 102,10007.0,3,3,3,6.0,Relatively New,1.38,1315.0,0,1,0,0,0,1,128,"28.4750° N, 76.9715° E",28.475,76.9715
flat,experion the heartsong,sector 108,7179.0,4,5,3+,8.0,Relatively New,2.29,2779.0,0,1,0,0,0,0,95,"28.5134° N, 76.9830° E",28.5134,76.983
flat,bptp mansions park prime,sector 66,7788.0,4,4,3,3.0,Relatively New,3.0,2700.0,1,1,0,1,1,1,174,"28.3925° N, 77.0541° E",28.3925,77.0541
flat,signature global grand iva,sector 103,13855.0,1,1,1,4.0,Relatively New,0.23,400.0,0,0,0,0,0,0,23,"28.4949° N, 76.9845° E",28.4949,76.9845
flat,umang winter hills,sector 77,6661.0,2,2,2,8.0,Relatively New,0.75,1140.0,0,0,1,0,0,1,102,"28.3801° N, 76.9845° E",28.3801,76.9845
flat,orchid petals,sector 49,8000.0,3,4,3,1.0,Relatively New,2.38,2061.0,1,0,0,0,0,0,49,"28.4121° N, 77.0480° E",28.4121,77.048
house,nul,sector 25,34722.0,5,5,3,2.0,Moderately Old,6.25,1800.0,0,1,0,1,0,1,112,"28.4844° N, 77.0860° E",28.4844,77.086
flat,dlf the ultima,sector 81,7911.0,3,3,3+,5.0,Relatively New,2.2,1570.0,1,1,0,1,1,2,49,"28.3867° N, 76.9485° E",28.3867,76.9485
flat,emaar mgf the enclave,sector 66,6189.0,3,4,2,12.0,Relatively New,2.1,1800.0,0,1,0,0,0,1,156,"28.3925° N, 77.0541° E",28.3925,77.0541
flat,housing apna enclave,sector 4,4258.0,2,2,1,1.0,Relatively New,0.39,950.0,0,0,0,0,0,0,0,"28.4738° N, 77.0107° E",28.4738,77.0107
flat,today callidora,sector 73,6925.0,2,2,2,13.0,New Property,1.0,1444.0,0,0,0,0,0,0,0,"28.4072° N, 77.0118° E",28.4072,77.0118
flat,pyramid pride,sector 76,11390.0,2,2,1,8.0,Under Construction,0.5,844.0,0,0,0,0,0,0,76,"28.3935° N, 76.9888° E",28.3935,76.9888
flat,ambience creacions,sector 22,8042.0,3,4,3+,2.0,New Property,3.2,2517.0,0,0,0,0,0,0,42,"28.5072° N, 77.0640° E",28.5072,77.064
flat,parsvnath green ville,sector 48,14259.0,3,3,3,1.0,Old Property,1.5,1600.0,0,0,0,0,0,1,128,"28.4177° N, 77.0359° E",28.4177,77.0359
flat,dlf the ultima,sector 81,7601.0,3,3,3+,19.0,Relatively New,2.3,1617.0,1,1,0,1,1,2,49,"28.3867° N, 76.9485° E",28.3867,76.9485
flat,sbtl caladium,sector 109,9128.0,3,2,3+,12.0,Relatively New,1.35,1477.0,0,0,0,0,0,0,128,"28.5073° N, 77.0089° E",28.5073,77.0089
flat,godrej nature plus,sector 33,7396.0,2,2,3,1.0,Under Construction,1.65,1279.0,0,0,0,0,0,0,38,"28.4420° N, 77.0207° E",28.442,77.0207
flat,vipul lavanya,sector 81,9747.0,2,2,2,7.0,Relatively New,1.0,1131.0,0,0,0,0,0,0,31,"28.3867° N, 76.9485° E",28.3867,76.9485
flat,paras dews,sector 106,7911.0,2,2,3+,2.0,New Property,1.0,940.0,0,0,0,0,0,1,21,"28.5007° N, 77.0003° E",28.5007,77.0003
flat,dlf new town heights,sector 90,6053.0,4,4,3+,8.0,Moderately Old,1.42,2139.0,0,1,1,0,0,0,31,"28.4085° N, 76.9369° E",28.4085,76.9369
flat,ss the leaf,sector 85,7740.0,2,2,3,10.0,Relatively New,1.24,1730.0,0,0,0,0,0,0,49,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,m3m golf hills phase 1,sector 79,14444.0,3,2,3,10.0,Relatively New,1.7,1570.0,0,0,0,0,0,0,0,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,puri emerald bay,sector 104,4250.0,2,3,3,23.0,New Property,1.8,1538.0,0,1,0,0,0,0,36,"28.4788° N, 76.9960° E",28.4788,76.996
flat,vatika gurgaon,sector 83,9132.0,4,4,3,7.0,Relatively New,1.42,2000.0,1,1,0,0,0,0,103,"28.3986° N, 76.9647° E",28.3986,76.9647
flat,vatika the seven lamps,sector 82,5887.0,3,3,3+,11.0,Relatively New,1.39,1955.0,1,1,0,0,0,1,117,"28.3935° N, 76.9600° E",28.3935,76.96
flat,dlf regency park,sector 28,6541.0,3,3,2,19.0,Old Property,2.26,1700.0,0,1,0,0,0,0,158,"28.4728° N, 77.0865° E",28.4728,77.0865
flat,ss the leaf,sector 85,8281.0,4,4,3,2.0,Relatively New,2.13,2600.0,0,0,0,0,0,0,49,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,m3m heights,sector 65,7104.0,3,3,3,45.0,Relatively New,2.86,2267.0,0,1,0,0,0,0,48,"28.4030° N, 77.0690° E",28.403,77.069
flat,valley view estate,gwal pahari,5280.0,4,4,3+,9.0,Old Property,1.5,2013.0,1,1,0,0,1,1,135,"28.4484° N, 77.0210° E",28.4484,77.021
flat,tulip lemon,sector 69,9375.0,2,1,1,12.0,Relatively New,0.6,667.0,0,0,0,0,0,0,23,"28.3966° N, 77.0341° E",28.3966,77.0341
flat,ild grand,sector 37c,6501.0,3,3,3,7.0,Relatively New,1.2,1647.0,0,0,0,0,0,0,24,"28.4515° N, 76.9882° E",28.4515,76.9882
flat,housing board colony,sector 51,8547.0,1,1,2,0.0,Old Property,0.3,459.0,0,0,0,0,0,0,0,"28.4320° N, 77.0686° E",28.432,77.0686
flat,dlf regency park,sector 28,5583.0,2,2,2,1.0,Moderately Old,1.35,1109.0,0,0,0,0,0,0,0,"28.4728° N, 77.0865° E",28.4728,77.0865
flat,m3m latitude,sector 65,16968.0,3,3,3+,9.0,Relatively New,4.7,2770.0,0,1,0,1,0,1,44,"28.4030° N, 77.0690° E",28.403,77.069
flat,emaar palm gardens,sector 83,8283.0,3,4,3,4.0,Relatively New,1.8,1551.0,1,1,1,1,0,1,174,"28.3986° N, 76.9647° E",28.3986,76.9647
flat,godrej aria,sector 79,7407.0,2,2,3,9.0,New Property,1.1,81.0,0,0,0,0,0,0,62,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,tata primanti,sector 72,12588.0,4,4,3+,2.0,New Property,5.0,4000.0,1,1,1,0,0,1,174,"28.4225° N, 77.0211° E",28.4225,77.0211
flat,dlf the skycourt,sector 86,8767.0,3,3,3+,12.0,Relatively New,1.55,1500.0,0,0,0,0,1,2,166,"28.3986° N, 76.9384° E",28.3986,76.9384
flat,m3m merlin,sector 67,9267.0,3,4,3+,15.0,Relatively New,3.5,2134.0,0,1,0,0,0,1,158,"28.3859° N, 77.0608° E",28.3859,77.0608
flat,antriksh heights,sector 84,9530.0,3,3,3+,8.0,New Property,0.79,1561.0,0,0,0,0,0,0,24,"28.3979° N, 76.9736° E",28.3979,76.9736
flat,dlf regal gardens,sector 90,5490.0,3,3,2,12.0,Relatively New,1.26,1650.0,0,0,0,0,1,0,8,"28.4085° N, 76.9369° E",28.4085,76.9369
flat,dlf the primus,sector 82a,5455.0,4,4,3+,18.0,Moderately Old,2.7,4950.0,0,1,0,0,0,0,38,"28.3858° N, 76.9686° E",28.3858,76.9686
flat,pareena mi casa,sector 68,16975.0,2,2,3,11.0,New Property,1.1,1127.0,0,0,0,0,0,0,95,"28.3853° N, 77.0484° E",28.3853,77.0484
flat,signature global solera,sector 107,5749.0,2,2,2,11.0,Relatively New,0.28,543.0,0,0,0,0,0,0,45,"28.5052° N, 76.9729° E",28.5052,76.9729
flat,godrej,sector 79,9232.0,3,4,3+,7.0,Relatively New,1.91,2031.0,0,1,0,0,0,0,158,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,dlf the skycourt,sector 86,11985.0,3,3,1,14.0,Relatively New,1.6,1746.0,0,0,0,1,0,0,72,"28.3986° N, 76.9384° E",28.3986,76.9384
flat,la vida by tata housing,sector 113,7437.0,2,2,3,10.0,Relatively New,1.75,1424.0,1,0,0,0,0,0,93,"28.5287° N, 77.0233° E",28.5287,77.0233
flat,ambience creacions,sector 22,11901.0,3,3,3+,2.0,New Property,4.1,2069.0,0,0,0,0,0,2,119,"28.5072° N, 77.0640° E",28.5072,77.064
flat,emaar mgf palm hills,sector 77,5979.0,3,4,3+,5.0,Relatively New,1.09,1833.0,0,1,0,0,1,1,167,"28.3801° N, 76.9845° E",28.3801,76.9845
flat,pareena coban residences,sector 99a,13349.0,3,3,3,3.0,Relatively New,1.16,1790.0,0,1,0,0,1,0,49,"28.4561° N, 76.9542° E",28.4561,76.9542
flat,ramprastha the edge towers,sector 37d,7634.0,2,2,3,2.0,Relatively New,0.8,1300.0,0,0,0,0,0,0,78,"28.4478° N, 76.9703° E",28.4478,76.9703
flat,dlf regal gardens,sector 90,8462.0,4,4,3+,15.0,Relatively New,1.65,2214.0,0,0,0,0,0,1,158,"28.4085° N, 76.9369° E",28.4085,76.9369
flat,experion windchants,sector 112,9222.0,3,4,3+,14.0,Relatively New,3.65,2225.56,0,1,0,0,0,1,150,"28.5189° N, 77.0183° E",28.5189,77.0183
flat,orris aster court premier,sector 85,5219.0,3,4,2,6.0,Relatively New,1.38,1616.0,0,1,0,0,0,0,76,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,raheja teachers apartments,sector 31,10480.0,3,2,2,1.0,Moderately Old,1.2,1450.0,0,0,0,0,1,2,105,"28.4528° N, 77.0498° E",28.4528,77.0498
flat,chd avenue,sector 71,7777.0,3,3,3,4.0,Relatively New,1.2,1466.0,0,0,0,0,1,1,49,"28.4104° N, 77.0281° E",28.4104,77.0281
flat,signature global grand iva,sector 103,7299.0,1,2,2,5.0,New Property,0.3,402.0,0,0,0,0,0,0,37,"28.4949° N, 76.9845° E",28.4949,76.9845
flat,raheja revanta,sector 78,5500.0,2,2,3,14.0,Under Construction,0.99,1467.0,0,0,0,0,1,0,39,"28.3733° N, 76.9729° E",28.3733,76.9729
house,ansal florence super,sector 57,23148.0,3,4,3,2.0,Moderately Old,3.75,1620.0,1,1,1,0,0,1,38,"28.4232° N, 77.0752° E",28.4232,77.0752
flat,m3m soulitude,sector 89,6464.0,3,3,2,1.0,New Property,1.3,1179.0,0,0,0,0,1,0,45,"28.4253° N, 76.9439° E",28.4253,76.9439
flat,shyam apartment,sector 3,7493.0,2,1,2,2.0,Relatively New,0.26,611.0,0,0,0,0,0,0,0,"28.4909° N, 77.0176° E",28.4909,77.0176
flat,shree vardhman flora,sector 90,5856.0,2,2,3,9.0,Relatively New,0.65,1050.0,1,0,0,0,0,0,67,"28.4085° N, 76.9369° E",28.4085,76.9369
flat,umang monsoon breeze,sector 78,11513.0,3,3,3,6.0,Moderately Old,1.05,1853.0,0,0,0,0,0,0,0,"28.3733° N, 76.9729° E",28.3733,76.9729
flat,tulip violet,sector 69,7065.0,3,3,2,8.0,Relatively New,1.5,1492.0,0,0,0,1,0,1,174,"28.3966° N, 77.0341° E",28.3966,77.0341
flat,indiabulls centrum park,sector 103,6658.0,2,2,3,5.0,Relatively New,1.01,1338.0,0,0,1,0,0,1,165,"28.4949° N, 76.9845° E",28.4949,76.9845
flat,emaar mgf emerald floors premier,sector 65,7947.0,3,3,3,2.0,Relatively New,2.35,1500.0,1,1,0,0,0,1,64,"28.4030° N, 77.0690° E",28.403,77.069
flat,dlf the ultima,sector 81,7749.0,3,4,3+,18.0,Relatively New,2.3,1854.0,0,1,0,0,0,1,174,"28.3867° N, 76.9485° E",28.3867,76.9485
flat,m3m merlin,sector 67,7396.0,3,3,3,2.0,Relatively New,2.8,3786.0,0,0,1,0,0,2,174,"28.3859° N, 77.0608° E",28.3859,77.0608
